8,9,4496
8,10,6489
8,11,3822
8,12,3139
8,13,1771
8,14,102
8,15,4447
8,16,1380
8,17,3715
8,18,4519
8,19,3635
8,20,1170
8,21,1645
8,22,416
8,23,211
8,24,250
8,25,3260
8,26,3381
8,27,2255
8,28,134
8,29,124
8,30,675
8,31,264
8,32,148
8,33,127
8,34,1507
8,35,358
8,36,122
8,37,2817
8,38,110
8,39,3294
9,8,6011
9,10,3295
9,11,967
9,12,893
9,13,777
9,14,1277
9,15,1207
9,16,698
9,17,946
9,18,1271
9,19,1159
9,20,624
9,21,511
9,22,511
9,23,362
9,24,318
9,25,909
9,26,832
9,27,784
9,28,257
9,29,249
9,30,282
9,31,360
9,32,286
9,33,290
9,34,602
9,35,386
9,36,236
9,37,648
9,38,228
9,39,783
10,8,10029
10,9,4733
10,11,4568
10,12,4669
10,13,4906
10,14,5063
10,15,4946
10,16,5052
10,17,4642
10,18,4788
10,19,4830
10,20,4632
10,21,4698
10,22,4728
10,23,5183
10,24,5073
10,25,4511
10,26,4613
10,27,4685
10,28,4806
10,29,5193
10,30,4955
10,31,5068
10,32,4977
10,33,4974
10,34,4810
10,35,4861
10,36,4979
10,37,4375
10,38,4985
10,39,4420
11,8,4927
11,9,388
11,10,2380
11,12,116
11,13,113
11,14,68
11,15,308
11,16,107
11,17,272
11,18,235
11,19,230
11,20,150
11,21,167
11,22,161
11,23,197
11,24,201
11,25,257
11,26,169
11,27,103
11,28,111
11,29,117
11,30,108
11,31,136
11,32,123
11,33,30
11,34,109
11,35,33
11,36,65
11,37,116
11,38,24
11,39,180
12,8,3646
12,9,407
12,10,2534
12,11,137
12,13,60
12,14,88
12,15,357
12,16,43
12,17,168
12,18,280
12,19,182
12,20,136
12,21,54
12,22,107
12,23,227
12,24,144
12,25,196
12,26,132
12,27,146
12,28,54
12,29,59
12,30,740
12,31,135
12,32,74
12,33,83
12,34,98
12,35,40
12,36,24
12,37,120
12,38,43
12,39,159
13,8,2039
13,9,443
13,10,2345
13,11,212
13,12,104
13,14,258
13,15,382
13,16,17
13,17,87
13,18,264
13,19,267
13,20,32
13,21,78
13,22,37
13,23,122
13,24,79
13,25,94
13,26,143
13,27,124
13,28,30
13,29,32
13,30,33
13,31,115
13,32,3
13,33,77
13,34,70
13,35,15
13,36,17
13,37,154
13,38,18
13,39,90
14,8,92
14,9,1331
14,10,2441
14,11,186
14,12,209
14,13,553
14,15,380
14,16,55
14,17,1064
14,18,573
14,19,331
14,20,52
14,21,542
14,22,15
14,25,967
14,26,102
14,27,80
14,29,30
14,31,66
14,33,30
14,34,83
14,35,20
14,37,142
14,39,133
15,8,5410
15,9,600
15,10,2787
15,11,358
15,12,302
15,13,281
15,14,193
15,16,157
15,17,273
15,18,406
15,19,417
15,20,130
15,21,78
15,22,156
15,23,251
15,24,168
15,25,348
15,26,198
15,27,157
15,28,181
15,29,79
15,30,167
15,31,111
15,32,123
15,33,73
15,34,133
15,35,58
15,36,56
15,37,296
15,38,98
15,39,103
16,8,1681
16,9,417
16,10,2393
16,11,186
16,12,89
16,13,32
16,14,11
16,15,309
16,17,175
16,18,342
16,19,172
16,20,20
16,21,56
16,22,14
16,23,77
16,24,66
16,25,107
16,26,188
16,27,73
16,28,36
16,29,8
16,30,363
16,31,121
16,32,12
16,33,24
16,34,127
16,35,14
16,36,6
16,37,155
16,38,4
16,39,184
