8,9,264
8,10,261
8,11,1070
8,12,219
8,13,243
8,14,222
8,15,219
8,16,852
8,17,942
8,18,232
8,19,246
8,20,263
8,21,601
8,22,264
8,23,147
8,24,1860
8,25,924
8,26,219
8,27,494
8,28,222
8,29,255
8,30,335
8,31,227
8,32,642
8,33,237
8,34,495
8,35,246
8,36,232
8,37,356
8,38,216
8,39,225
9,8,320
9,10,66
9,11,368
9,12,30
9,13,30
9,14,93
9,15,30
9,16,285
9,17,280
9,18,30
9,19,30
9,20,63
9,21,227
9,22,51
9,23,39
9,24,694
9,25,280
9,26,30
9,27,110
9,28,30
9,29,48
9,30,30
9,31,30
9,32,268
9,33,30
9,34,175
9,35,39
9,36,30
9,37,160
9,38,30
9,39,30
10,8,393
10,9,186
10,11,252
10,12,180
10,13,180
10,14,180
10,15,165
10,16,165
10,17,180
10,18,180
10,19,180
10,20,201
10,21,213
10,22,204
10,23,177
10,24,714
10,25,180
10,26,180
10,27,180
10,28,180
10,29,210
10,30,180
10,31,165
10,32,207
10,33,180
10,34,180
10,35,174
10,36,180
10,37,180
10,38,180
10,39,180
11,8,1554
11,9,493
11,10,396
11,12,360
11,13,480
11,14,360
11,15,468
11,16,435
11,17,579
11,18,447
11,19,474
11,20,466
11,21,597
11,22,490
11,23,501
11,24,520
11,25,492
11,26,360
11,27,452
11,28,360
11,29,671
11,30,410
11,31,432
11,32,438
11,33,432
11,34,463
11,35,450
11,36,399
11,37,432
11,38,360
11,39,432
12,8,207
12,9,6
12,10,36
12,11,72
12,20,33
12,21,27
12,22,21
12,23,9
12,24,471
12,29,45
12,30,63
12,32,27
12,35,9
13,8,215
13,9,6
13,10,36
13,11,172
13,14,60
13,16,60
13,17,60
13,20,36
13,21,67
13,22,21
13,23,9
13,24,587
13,25,60
13,27,20
13,29,48
13,32,54
13,34,20
13,35,9
14,8,210
14,9,231
14,10,36
14,11,72
14,13,225
14,17,315
14,20,33
14,21,302
14,22,21
14,23,9
14,24,665
14,25,315
14,29,273
14,32,39
14,33,210
14,35,9
15,8,155
15,9,6
15,10,33
15,11,162
15,16,60
15,17,45
15,20,33
15,21,57
15,22,21
15,23,9
15,24,815
15,25,45
15,27,20
15,29,36
15,32,78
15,34,20
15,35,9
16,8,972
16,9,120
16,10,33
16,11,219
16,13,72
16,15,72
16,17,168
16,18,55
16,19,72
16,20,93
16,21,134
16,22,100
16,23,118
16,24,364
16,25,147
16,27,72
16,29,187
16,30,258
16,31,54
16,32,43
16,33,54
16,34,43
16,35,72
16,36,39
16,37,104
16,39,54
17,8,1060
17,9,118
17,10,36
17,11,380
17,13,72
17,14,171
17,15,54
17,16,180
17,18,59
17,19,60
17,20,81
17,21,202
17,22,75
17,23,99
17,24,499
17,25,204
17,27,250
17,28,43
17,29,166
17,30,48
17,31,68
17,32,171
17,33,72
