11,39,240
11,43,240
11,35,240
11,47,240
11,31,240
11,55,240
11,27,240
11,23,240
11,19,240
11,15,240
11,12,234
11,46,225
11,51,225
11,21,210
11,38,210
11,37,210
11,20,210
11,36,210
11,18,210
11,34,210
11,33,210
11,32,210
11,17,210
11,30,210
11,29,210
11,16,210
11,28,210
11,26,210
11,25,210
11,24,210
11,14,210
11,22,210
11,9,210
11,10,210
11,13,210
11,54,210
11,53,210
11,52,210
11,50,210
11,49,210
11,48,210
11,45,210
11,44,210
11,42,210
11,41,210
11,40,210
11,8,177
12,11,162
12,30,135
12,20,120
12,21,120
12,22,120
12,23,120
12,24,120
12,25,120
12,26,120
12,27,120
12,28,120
12,19,120
12,18,120
12,17,120
12,16,120
12,15,120
12,14,120
12,13,120
12,10,120
12,9,120
12,55,120
12,54,120
12,53,120
12,52,120
12,51,120
12,50,120
12,49,120
12,48,120
12,47,120
12,46,120
12,45,120
12,44,120
12,43,120
12,29,120
12,31,120
12,32,120
12,33,120
12,34,120
12,35,120
12,36,120
12,37,120
12,38,120
12,39,120
12,40,120
12,41,120
12,42,120
46,11,117
12,8,102
30,12,99
14,29,75
14,33,75
30,36,75
30,32,75
30,28,75
30,24,75
30,20,75
30,16,75
30,8,75
14,25,75
14,21,75
14,17,75
14,13,75
14,9,75
46,35,75
46,31,75
46,27,75
46,23,75
46,19,75
46,15,75
15,11,48
31,11,48
19,11,48
27,11,48
23,11,48
35,11,48
55,11,48
43,11,48
47,11,48
39,11,48
51,11,45
8,11,45
28,11,42
34,11,42
13,11,42
33,11,42
29,11,42
14,11,42
32,11,42
48,11,42
49,11,42
50,11,42
18,11,42
30,11,42
52,11,42
16,11,42
54,11,42
53,11,42
17,11,42
37,11,42
22,11,42
38,11,42
25,11,42
9,11,42
36,11,42
40,11,42
26,11,42
41,11,42
21,11,42
42,11,42
24,11,42
10,11,42
44,11,42
45,11,42
20,11,42
8,12,30
8,30,27
55,12,24
54,12,24
24,12,24
29,12,24
25,12,24
26,12,24
28,12,24
27,12,24
34,12,24
35,12,24
36,12,24
37,12,24
38,12,24
39,12,24
40,12,24
41,12,24
42,12,24
43,12,24
44,12,24
45,12,24
46,12,24
33,12,24
32,12,24
47,12,24
48,12,24
49,12,24
31,12,24
50,12,24
51,12,24
52,12,24
53,12,24
10,12,24
19,12,24
18,12,24
20,12,24
9,12,24
13,12,24
21,12,24
17,12,24
16,12,24
22,12,24
14,12,24
15,12,24
23,12,24
33,8,15
13,14,15
32,30,15
8,34,15
33,14,15
34,8,15
8,16,15
32,8,15
8,33,15
8,17,15
9,14,15
35,46,15
36,8,15
8,18,15
36,30,15
8,32,15
8,20,15
8,21,15
8,22,15
8,29,15
8,28,15
8,24,15
8,25,15
8,26,15
23,46,15
24,8,15
24,30,15
25,8,15
22,8,15
21,14,15
25,14,15
26,8,15
21,8,15
20,30,15
27,46,15
28,8,15
20,8,15
31,46,15
8,36,15
15,46,15
16,8,15
16,30,15
17,8,15
17,14,15
18,8,15
29,14,15
29,8,15
28,30,15
19,46,15
8,31,12
46,8,12
8,37,12
8,38,12
8,27,12
8,35,12
48,8,12
49,8,12
8,23,12
50,8,12
8,19,12
52,8,12
53,8,12
8,15,12
54,8,12
8,14,12
8,13,12
8,10,12
8,9,12
40,8,12
8,50,12
8,52,12
8,53,12
38,8,12
8,54,12
37,8,12
9,8,12
10,8,12
35,8,12
13,8,12
14,8,12
15,8,12
31,8,12
19,8,12
27,8,12
23,8,12
45,8,12
8,40,12
8,41,12
44,8,12
8,42,12
8,44,12
8,45,12
42,8,12
8,46,12
41,8,12
8,48,12
8,49,12
8,55,9
51,8,9
47,8,9
8,47,9
43,8,9
8,43,9
39,8,9
8,51,9
55,8,9
8,39,9
